代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
1718,中纖,"6,119,010","1,713","52,949,719",8.61,8.74,8.54,8.6, ,0,8.59,31,8.6,45,6.72
1720,生達,"224,746",147,"8,001,115",35.6,35.75,35.5,35.6,+,0.2,35.6,5,35.65,5,13.8
1722,台肥,"2,108,928","1,015","107,877,840",50.9,51.6,50.8,51.2,+,0.2,51.1,212,51.2,11,19.25
1723,中碳,"316,593",307,"32,252,138",102.5,102.5,101.5,102, ,0,102,5,102.5,13,35.79
1724,台硝,"72,299",52,"885,402",12.25,12.35,12.2,12.3,+,0.05,12.25,3,12.3,3,47.31
1725,元禎,"16,083",17,"245,118",15.2,15.3,15.15,15.25,+,0.15,15.15,3,15.2,3,16.76
1726,永記,"19,003",17,"1,346,418",70.9,71,70.4,70.9,+,0.7,70.7,1,71,22,13.93
1727,中華化,"42,576",64,"455,733",10.7,10.8,10.65,10.7,-,0.05,10.7,9,10.75,11,0
1730,花仙子,"53,270",65,"3,664,563",69.9,69.9,68.7,68.7,+,0.1,68.7,7,68.8,5,12.1
1731,美吾華,"485,816",273,"8,139,117",16.8,16.85,16.65,16.75,+,0.1,16.75,5,16.8,22,14.32
1732,毛寶,"2,668,026","1,408","78,268,697",29.25,30,28.9,29.7,+,0.45,29.7,7,29.75,24,36.22
1733,五鼎,"183,118",98,"3,986,262",21.8,21.85,21.75,21.75,-,0.05,21.75,19,21.8,5,15.1
1734,杏輝,"2,012,077","1,434","55,811,938",27.05,28.5,27,27.4,+,0.3,27.35,14,27.4,8,76.11
1735,日勝化,"12,033",11,"199,003",16.5,16.65,16.4,16.65,-,0.1,16.5,1,16.8,1,36.2
1736,喬山,"1,017,941",751,"86,821,932",86.1,86.5,84.8,85.3,+,0.2,85.3,24,85.5,22,28.82
1737,臺鹽,"373,159",220,"11,866,475",31.85,31.95,31.7,31.85, ,0,31.85,6,31.9,25,20.03
1760,寶齡富錦,"1,334,922","1,147","103,530,007",76.7,79.1,76.1,77,-,0.2,77,39,77.1,1,124.19
1762,中化生,"412,307",330,"22,288,830",54,54.5,53.7,54,-,0.5,54,7,54.2,10,8.91
1773,勝一,"177,674",158,"18,220,101",103,103,102,102,-,0.5,102,14,102.5,4,16.67
1776,展宇,"41,000",15,"657,950",16,16.3,15.95,16.1,+,0.1,16,10,16.2,4,29.27
1783,和康生,"151,214",111,"3,469,826",22.95,23.1,22.65,23.05,+,0.25,23.05,8,23.1,30,31.58
1786,科妍,"49,785",61,"2,805,643",56.9,56.9,56.1,56.2,-,0.6,56.1,4,56.5,3,25.9
1789,神隆,"610,783",368,"15,291,907",24.9,25.2,24.85,25,+,0.15,25,24,25.05,10,60.98
1795,美時,"446,573",330,"30,254,947",67.5,68.2,67,68.1,+,1.3,68.1,36,68.2,6,19.68
